AMEVCNTVOFF19_EL2	S3_4_c13_c11_1
AMEVCNTVOFF110_EL2	S3_4_c13_c11_2
AMEVCNTVOFF111_EL2	S3_4_c13_c11_3
AMEVCNTVOFF112_EL2	S3_4_c13_c11_4
AMEVCNTVOFF113_EL2	S3_4_c13_c11_5
AMEVCNTVOFF114_EL2	S3_4_c13_c11_6
AMEVCNTVOFF115_EL2	S3_4_c13_c11_7
CNTVOFF_EL2			S3_4_c14_c0_3
CNTPOFF_EL2			S3_4_c14_c0_6
CNTHCTL_EL2			S3_4_c14_c1_0
CNTHP_TVAL_EL2		S3_4_c14_c2_0
CNTHP_CTL_EL2		S3_4_c14_c2_1
CNTHP_CVAL_EL2		S3_4_c14_c2_2
CNTHV_TVAL_EL2		S3_4_c14_c3_0
CNTHV_CTL_EL2		S3_4_c14_c3_1
CNTHV_CVAL_EL2		S3_4_c14_c3_2
CNTHVS_TVAL_EL2		S3_4_c14_c4_0
CNTHVS_CTL_EL2		S3_4_c14_c4_1
CNTHVS_CVAL_EL2		S3_4_c14_c4_2
CNTHPS_TVAL_EL2		S3_4_c14_c5_0
CNTHPS_CTL_EL2		S3_4_c14_c5_1
CNTHPS_CVAL_EL2		S3_4_c14_c5_2
SCTLR_EL3			S3_6_c1_c0_0
ACTLR_EL3			S3_6_c1_c0_1
SCR_EL3				S3_6_c1_c1_0
SDER32_EL3			S3_6_c1_c1_1
CPTR_EL3			S3_6_c1_c1_2
ZCR_EL3				S3_6_c1_c2_0
MDCR_EL3			S3_6_c1_c3_1
TTBR0_EL3			S3_6_c2_c0_0
TCR_EL3				S3_6_c2_c0_2
SPSR_EL3			S3_6_c4_c0_0
ELR_EL3				S3_6_c4_c0_1
SP_EL2				S3_6_c4_c1_0
AFSR0_EL3			S3_6_c5_c1_0
AFSR1_EL3			S3_6_c5_c1_1
ESR_EL3				S3_6_c5_c2_0
TFSR_EL3			S3_6_c5_c6_0
FAR_EL3				S3_6_c6_c0_0
MAIR_EL3			S3_6_c10_c2_0
AMAIR_EL3			S3_6_c10_c3_0
MPAM3_EL3			S3_6_c10_c5_0
VBAR_EL3			S3_6_c12_c0_0
RVBAR_EL3			S3_6_c12_c0_1
RMR_EL3				S3_6_c12_c0_2
ICC_CTLR_EL3		S3_6_c12_c12_4
ICC_SRE_EL3			S3_6_c12_c12_5
ICC_IGRPEN1_EL3		S3_6_c12_c12_7
TPIDR_EL3			S3_6_c13_c0_2
SCXTNUM_EL3			S3_6_c13_c0_7
CNTPS_TVAL_EL1		S3_7_c14_c2_0
CNTPS_CTL_EL1		S3_7_c14_c2_1
CNTPS_CVAL_EL1		S3_7_c14_c2_2

